dataset,experiment,success,latency_ms,detail
SQuAD,ingestion,True,2.52,56be90ee3aeaaa14008c90e4
SQuAD,ingestion,True,2.52,56be90ee3aeaaa14008c90e5
SQuAD,ingestion,True,2.52,56be90ee3aeaaa14008c90e6
SQuAD,ingestion,True,2.52,56be90ee3aeaaa14008c90e7
SQuAD,ingestion,True,2.52,56be90ee3aeaaa14008c90e8
SQuAD,ingestion,True,2.92,56bf8fc1a10cfb1400551175
SQuAD,ingestion,True,2.92,56bf8fc1a10cfb1400551176
SQuAD,ingestion,True,2.92,56bf8fc1a10cfb1400551177
SQuAD,ingestion,True,2.92,56bf8fc1a10cfb1400551178
SQuAD,ingestion,True,2.92,56d4b9702ccc5a1400d83172
SQuAD,ingestion,True,2.92,56d4b9702ccc5a1400d83173
SQuAD,ingestion,True,2.92,56d4b9702ccc5a1400d83174
SQuAD,ingestion,True,2.92,56d4b9702ccc5a1400d83175
SQuAD,ingestion,True,2.92,56d4b9702ccc5a1400d83176
SQuAD,ingestion,True,2.92,56be91b23aeaaa14008c90f0
SQuAD,ingestion,True,3.14,56be91b23aeaaa14008c90f2
SQuAD,ingestion,True,3.14,56bf91c6a10cfb140055117f
SQuAD,ingestion,True,3.14,56bf91c6a10cfb1400551181
SQuAD,ingestion,True,3.14,56bf91c6a10cfb1400551182
SQuAD,ingestion,True,3.14,56bf91c6a10cfb1400551183
SQuAD,ingestion,True,3.14,56d4baf92ccc5a1400d8317c
SQuAD,ingestion,True,3.14,56d4baf92ccc5a1400d8317d
SQuAD,ingestion,True,3.14,56d4baf92ccc5a1400d8317e
SQuAD,ingestion,True,3.14,56d4baf92ccc5a1400d8317f
SQuAD,ingestion,True,3.14,56be932e3aeaaa14008c90f9
SQuAD,ingestion,True,1.67,56be932e3aeaaa14008c90fa
SQuAD,ingestion,True,1.67,56be932e3aeaaa14008c90fb
SQuAD,ingestion,True,1.67,56be932e3aeaaa14008c90fc
SQuAD,ingestion,True,1.67,56bf940da10cfb1400551189
SQuAD,ingestion,True,1.67,56bf940da10cfb140055118a
SQuAD,ingestion,True,1.67,56bf940da10cfb140055118b
SQuAD,ingestion,True,1.67,56d4bc642ccc5a1400d83190
SQuAD,ingestion,True,1.67,56d4bc642ccc5a1400d83191
SQuAD,ingestion,True,1.67,56d4bc642ccc5a1400d83192
SQuAD,ingestion,True,1.67,56d4bc642ccc5a1400d83193
SQuAD,ingestion,True,2.33,56be94703aeaaa14008c9102
SQuAD,ingestion,True,2.33,56be94703aeaaa14008c9103
SQuAD,ingestion,True,2.33,56be94703aeaaa14008c9104
SQuAD,ingestion,True,2.33,56be94703aeaaa14008c9105
SQuAD,ingestion,True,2.33,56be94703aeaaa14008c9106
SQuAD,ingestion,True,2.33,56bf95eaa10cfb1400551194
SQuAD,ingestion,True,2.33,56bf95eaa10cfb1400551195
SQuAD,ingestion,True,2.33,56bf95eaa10cfb1400551196
SQuAD,ingestion,True,2.33,56d4bd272ccc5a1400d831a0
SQuAD,ingestion,True,2.33,56d4bd272ccc5a1400d831a1
SQuAD,ingestion,True,5.61,56d4bd272ccc5a1400d831a2
SQuAD,ingestion,True,5.61,56d4bd272ccc5a1400d831a3
SQuAD,ingestion,True,5.61,56d4bd272ccc5a1400d831a4
SQuAD,ingestion,True,5.61,56be95823aeaaa14008c910c
SQuAD,ingestion,True,5.61,56be95823aeaaa14008c910d
SQuAD,ingestion,True,5.61,56be95823aeaaa14008c910e
SQuAD,ingestion,True,5.61,56be95823aeaaa14008c910f
SQuAD,ingestion,True,5.61,56be95823aeaaa14008c9110
SQuAD,ingestion,True,5.61,56bf97aba10cfb140055119e
SQuAD,ingestion,True,5.61,56bf97aba10cfb140055119f
SQuAD,ingestion,True,5.39,56bf97aba10cfb14005511a0
SQuAD,ingestion,True,5.39,56bf97aba10cfb14005511a1
SQuAD,ingestion,True,5.39,56d4bf242ccc5a1400d831be
SQuAD,ingestion,True,5.39,56d4bf242ccc5a1400d831bf
SQuAD,ingestion,True,5.39,56d4bf242ccc5a1400d831c0
SQuAD,ingestion,True,5.39,56d4bf242ccc5a1400d831c1
SQuAD,ingestion,True,5.39,56d4bf242ccc5a1400d831c2
SQuAD,ingestion,True,5.39,56be96653aeaaa14008c9116
SQuAD,ingestion,True,5.39,56be96653aeaaa14008c9117
SQuAD,ingestion,True,5.39,56be96653aeaaa14008c9118
SQuAD,ingestion,True,2.71,56be96653aeaaa14008c9119
SQuAD,ingestion,True,2.71,56be96653aeaaa14008c911a
SQuAD,ingestion,True,2.71,56bf99aca10cfb14005511a7
SQuAD,ingestion,True,2.71,56bf99aca10cfb14005511a9
SQuAD,ingestion,True,2.71,56bf99aca10cfb14005511aa
SQuAD,ingestion,True,2.71,56bf99aca10cfb14005511ab
SQuAD,ingestion,True,2.71,56d4c0452ccc5a1400d831c8
SQuAD,ingestion,True,2.71,56d4c0452ccc5a1400d831c9
SQuAD,ingestion,True,2.71,56d4c0452ccc5a1400d831ca
SQuAD,ingestion,True,2.71,56d4c0452ccc5a1400d831cb
SQuAD,retrieval,True,13.51,40
SQuAD,retrieval,True,8.38,58
SQuAD,retrieval,True,8.89,64
SQuAD,retrieval,True,9.67,45
SQuAD,retrieval,True,7.57,42
SQuAD,retrieval,True,7.62,42
SQuAD,retrieval,True,11.21,45
SQuAD,retrieval,True,7.9,38
SQuAD,retrieval,True,34.71,30
SQuAD,retrieval,True,7.61,46
SQuAD,retrieval,True,31.2,59
SQuAD,retrieval,True,6.95,45
SQuAD,retrieval,True,7.4,64
SQuAD,retrieval,True,11.38,43
SQuAD,retrieval,True,25.37,48
SQuAD,retrieval,True,7.32,82
SQuAD,retrieval,True,7.03,31
SQuAD,retrieval,True,6.51,56
SQuAD,retrieval,True,8.37,70
SQuAD,retrieval,True,12.3,80
SQuAD,retrieval,True,14.02,54
SQuAD,retrieval,True,8.79,72
SQuAD,retrieval,True,9.66,45
SQuAD,retrieval,True,13.32,49
SQuAD,retrieval,True,10.2,45
SQuAD,retrieval,True,7.72,26
SQuAD,retrieval,True,7.84,40
SQuAD,retrieval,True,7.1,55
SQuAD,retrieval,True,10.15,71
SQuAD,retrieval,True,7.3,61
SQuAD,retrieval,True,7.58,116
SQuAD,retrieval,True,7.72,73
SQuAD,retrieval,True,12.77,47
SQuAD,retrieval,True,7.74,85
SQuAD,retrieval,True,7.61,56
SQuAD,retrieval,True,7.11,61
SQuAD,retrieval,True,6.97,87
SQuAD,retrieval,True,8.9,39
SQuAD,retrieval,True,8.19,74
SQuAD,retrieval,True,7.0,58
SQuAD,retrieval,True,6.08,36
SQuAD,retrieval,True,5.99,31
SQuAD,retrieval,True,9.09,51
SQuAD,retrieval,True,6.9,60
SQuAD,retrieval,True,6.44,41
SQuAD,retrieval,True,30.63,64
SQuAD,retrieval,True,26.44,48
SQuAD,retrieval,True,6.03,64
SQuAD,retrieval,True,5.92,55
SQuAD,retrieval,True,7.51,45
SQuAD,retrieval,True,25.28,48
SQuAD,retrieval,True,26.84,36
SQuAD,retrieval,True,5.94,38
SQuAD,retrieval,True,6.97,61
SQuAD,retrieval,True,7.45,71
SQuAD,retrieval,True,25.29,58
SQuAD,retrieval,True,6.84,63
SQuAD,retrieval,True,8.68,49
SQuAD,retrieval,True,8.91,58
SQuAD,retrieval,True,6.97,53
SQuAD,retrieval,True,6.98,54
SQuAD,retrieval,True,8.61,54
SQuAD,retrieval,True,8.16,45
SQuAD,retrieval,True,10.19,68
SQuAD,retrieval,True,8.9,55
SQuAD,retrieval,True,8.74,63
SQuAD,retrieval,True,18.26,69
SQuAD,retrieval,True,10.39,67
SQuAD,retrieval,True,7.07,65
SQuAD,retrieval,True,32.6,68
SQuAD,retrieval,True,6.0,47
SQuAD,retrieval,True,6.79,50
SQuAD,retrieval,True,6.13,59
SQuAD,retrieval,True,9.11,38
SQuAD,retrieval,True,33.29,48
SQuAD,retrieval,True,26.55,45
SQuAD,retrieval,True,9.32,57
SQuAD,retrieval,True,10.62,88
SQuAD,retrieval,True,32.95,57
SQuAD,retrieval,False,4.39,67
SQuAD,retrieval,False,3.62,73
SQuAD,retrieval,False,3.25,68
SQuAD,retrieval,False,3.29,66
SQuAD,retrieval,False,3.42,74
SQuAD,retrieval,False,4.26,46
SQuAD,retrieval,False,3.7,76
SQuAD,retrieval,False,3.63,48
SQuAD,retrieval,False,3.18,52
SQuAD,retrieval,False,3.2,57
SQuAD,retrieval,False,2.96,48
SQuAD,retrieval,False,2.93,53
SQuAD,retrieval,False,3.21,45
SQuAD,retrieval,False,3.23,39
SQuAD,retrieval,False,3.15,31
SQuAD,retrieval,False,2.91,49
SQuAD,retrieval,False,2.83,53
SQuAD,retrieval,False,3.44,64
SQuAD,retrieval,False,2.97,96
SQuAD,retrieval,False,3.34,53
SQuAD,retrieval,False,2.97,63
SQuAD,compression,False,3.11,694
SQuAD,compression,False,22.2,694
SQuAD,compression,False,2.88,694
SQuAD,compression,False,3.02,694
SQuAD,compression,False,2.79,694
SQuAD,compression,False,2.57,694
SQuAD,compression,False,20.66,694
SQuAD,compression,False,2.81,694
SQuAD,compression,False,2.94,694
SQuAD,compression,False,2.85,694
SQuAD,compression,False,2.83,694
SQuAD,compression,False,3.05,694
SQuAD,compression,False,3.2,694
SQuAD,compression,False,2.73,694
SQuAD,compression,False,2.71,694
SQuAD,compression,False,2.72,1016
SQuAD,compression,False,2.61,1016
SQuAD,compression,False,3.08,1016
SQuAD,compression,False,2.74,1016
SQuAD,compression,False,2.78,1016
SQuAD,compression,False,2.85,1016
SQuAD,compression,False,2.64,1016
SQuAD,compression,False,2.75,1016
SQuAD,compression,False,2.85,1016
SQuAD,compression,False,2.75,1016
SQuAD,compression,False,2.73,1016
SQuAD,compression,False,2.71,1016
SQuAD,compression,False,2.67,1062
SQuAD,compression,False,2.74,1062
SQuAD,compression,False,17.31,1062
SQuAD,compression,False,16.88,1062
SQuAD,compression,False,3.18,1062
SQuAD,compression,False,3.43,1062
SQuAD,compression,False,2.89,1062
SQuAD,compression,False,2.63,1062
SQuAD,compression,False,2.96,1062
SQuAD,compression,False,15.09,1062
SQuAD,compression,False,2.98,1062
SQuAD,compression,False,4.0,1062
SQuAD,compression,False,2.92,598
SQuAD,compression,False,2.97,598
SQuAD,compression,False,3.15,598
SQuAD,compression,False,2.57,598
SQuAD,compression,False,2.64,598
SQuAD,compression,False,2.64,598
SQuAD,compression,False,22.41,598
SQuAD,compression,False,2.97,598
SQuAD,compression,False,27.7,598
SQuAD,compression,False,3.72,598
SQuAD,compression,False,3.84,598
SQuAD,compression,False,3.99,598
SQuAD,compression,False,19.3,598
SQuAD,compression,False,3.76,773
SQuAD,compression,False,3.79,773
SQuAD,compression,False,3.75,773
SQuAD,compression,False,3.9,773
SQuAD,compression,False,3.71,773
SQuAD,compression,False,4.26,773
SQuAD,compression,False,3.85,773
SQuAD,compression,False,3.98,773
SQuAD,compression,False,3.8,773
SQuAD,compression,False,3.92,773
SQuAD,compression,False,3.74,773
SQuAD,compression,False,4.28,1371
SQuAD,compression,False,3.83,1371
SQuAD,compression,False,4.05,1371
SQuAD,compression,False,3.86,1371
SQuAD,compression,False,4.74,1371
SQuAD,compression,False,4.23,1371
SQuAD,compression,False,3.95,1371
SQuAD,compression,False,3.91,1371
SQuAD,compression,False,4.11,1371
SQuAD,compression,False,4.09,1371
SQuAD,compression,False,4.2,1371
SQuAD,compression,False,4.21,1371
SQuAD,compression,False,3.89,1371
SQuAD,compression,False,3.85,1351
SQuAD,compression,False,3.84,1351
SQuAD,compression,False,3.76,1351
SQuAD,compression,False,4.11,1351
SQuAD,compression,False,4.37,1351
SQuAD,compression,False,5.05,1351
SQuAD,compression,False,4.75,1351
SQuAD,compression,False,4.58,1351
SQuAD,compression,False,3.88,1351
SQuAD,compression,False,3.61,1351
SQuAD,compression,False,4.05,1351
SQuAD,compression,False,3.74,1351
SQuAD,compression,False,3.83,1351
SQuAD,compression,False,3.87,832
SQuAD,compression,False,3.77,832
SQuAD,compression,False,3.65,832
SQuAD,compression,False,3.35,832
SQuAD,compression,False,3.68,832
SQuAD,compression,False,4.54,832
SQuAD,compression,False,3.62,832
SQuAD,compression,False,3.43,832
SQuAD,compression,False,3.62,832
SQuAD,compression,False,3.21,832
SQuAD,compression,False,3.57,1144
SQuAD,contradiction_detection,False,3.19,5
SQuAD,contradiction_detection,False,3.13,5
SQuAD,contradiction_detection,False,3.48,5
SQuAD,contradiction_detection,False,4.01,5
SQuAD,contradiction_detection,False,4.28,5
SQuAD,contradiction_detection,False,3.83,5
SQuAD,contradiction_detection,False,3.62,5
SQuAD,contradiction_detection,False,4.29,5
SQuAD,contradiction_detection,False,3.19,5
SQuAD,contradiction_detection,False,3.11,5
SQuAD,contradiction_detection,False,2.76,5
SQuAD,contradiction_detection,False,3.74,5
SQuAD,contradiction_detection,False,14.58,5
SQuAD,contradiction_detection,False,4.45,5
SQuAD,contradiction_detection,False,3.6,5
SQuAD,contradiction_detection,False,3.56,5
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.44,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.33,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.36,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.4,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.34,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.37,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.41,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.38,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.35,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.7,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,0.45,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,1.27,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,0.91,
HotpotQA,ingestion,False,9.36,
HotpotQA,ingestion,False,9.36,
HotpotQA,ingestion,False,9.36,
HotpotQA,ingestion,False,9.36,
HotpotQA,ingestion,False,9.36,
HotpotQA,ingestion,False,9.36,
