dataset,experiment,success,latency_ms,detail
SQuAD,ingestion,True,2.84,832
SQuAD,ingestion,True,2.84,832
SQuAD,ingestion,True,2.84,832
SQuAD,ingestion,True,2.84,832
SQuAD,ingestion,True,2.84,832
SQuAD,ingestion,True,2.84,832
SQuAD,ingestion,True,2.84,832
SQuAD,ingestion,True,2.84,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,4.02,1144
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,2.68,877
SQuAD,ingestion,True,3.13,877
SQuAD,ingestion,True,3.13,877
SQuAD,ingestion,True,3.13,877
SQuAD,ingestion,True,3.13,877
SQuAD,ingestion,True,3.13,877
SQuAD,ingestion,True,3.13,1058
SQuAD,ingestion,True,3.13,1058
SQuAD,ingestion,True,3.13,1058
SQuAD,ingestion,True,3.13,1058
SQuAD,ingestion,True,3.13,1058
SQuAD,ingestion,True,4.34,1058
SQuAD,ingestion,True,4.34,1058
SQuAD,ingestion,True,4.34,1058
SQuAD,ingestion,True,4.34,1058
SQuAD,ingestion,True,4.34,1058
SQuAD,ingestion,True,4.34,1058
SQuAD,ingestion,True,4.34,1058
SQuAD,ingestion,True,4.34,1058
SQuAD,ingestion,True,4.34,1058
SQuAD,ingestion,True,4.34,1217
SQuAD,ingestion,True,4.64,1217
SQuAD,ingestion,True,4.64,1217
SQuAD,ingestion,True,4.64,1217
SQuAD,ingestion,True,4.64,1217
SQuAD,ingestion,True,4.64,1217
SQuAD,ingestion,True,4.64,1217
SQuAD,ingestion,True,4.64,1217
SQuAD,ingestion,True,4.64,1217
SQuAD,ingestion,True,4.64,1217
SQuAD,ingestion,True,4.64,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,1.54,686
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,3.02,957
SQuAD,ingestion,True,6.61,957
SQuAD,ingestion,True,6.61,957
SQuAD,ingestion,True,6.61,957
SQuAD,ingestion,True,6.61,1895
SQuAD,ingestion,True,6.61,1895
SQuAD,ingestion,True,6.61,1895
SQuAD,ingestion,True,6.61,1895
SQuAD,ingestion,True,6.61,1895
SQuAD,ingestion,True,6.61,1895
SQuAD,ingestion,True,6.61,1895
SQuAD,ingestion,True,7.38,1895
SQuAD,ingestion,True,7.38,1895
SQuAD,ingestion,True,7.38,1895
SQuAD,ingestion,True,7.38,1895
SQuAD,ingestion,True,7.38,1895
SQuAD,ingestion,True,7.38,1895
SQuAD,ingestion,True,7.38,1895
SQuAD,ingestion,True,7.38,1132
SQuAD,ingestion,True,7.38,1132
SQuAD,ingestion,True,7.38,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,ingestion,True,3.2,1132
SQuAD,retrieval,True,16.45,40
SQuAD,retrieval,True,9.32,58
SQuAD,retrieval,True,10.67,64
SQuAD,retrieval,True,9.41,45
SQuAD,retrieval,True,29.3,42
SQuAD,retrieval,True,33.49,42
SQuAD,retrieval,True,19.65,45
SQuAD,retrieval,True,16.15,38
SQuAD,retrieval,True,14.13,30
SQuAD,retrieval,True,8.66,46
SQuAD,retrieval,True,25.87,59
SQuAD,retrieval,True,8.67,45
SQuAD,retrieval,True,7.66,64
SQuAD,retrieval,True,12.28,43
SQuAD,retrieval,True,9.31,48
SQuAD,retrieval,True,18.1,82
SQuAD,retrieval,True,24.32,31
SQuAD,retrieval,True,8.11,56
SQuAD,retrieval,True,8.17,70
SQuAD,retrieval,True,6.35,80
SQuAD,retrieval,True,7.84,54
SQuAD,retrieval,True,19.07,72
SQuAD,retrieval,True,7.71,45
SQuAD,retrieval,True,10.79,49
SQuAD,retrieval,True,8.81,45
SQuAD,retrieval,True,6.25,26
SQuAD,retrieval,True,7.16,40
SQuAD,retrieval,True,7.46,55
SQuAD,retrieval,True,16.74,71
SQuAD,retrieval,True,14.38,61
SQuAD,retrieval,True,7.21,116
SQuAD,retrieval,True,9.47,73
SQuAD,retrieval,True,8.92,47
SQuAD,retrieval,True,7.37,85
SQuAD,retrieval,True,8.28,56
SQuAD,retrieval,True,18.36,61
SQuAD,retrieval,True,9.42,87
SQuAD,retrieval,True,9.37,39
SQuAD,retrieval,True,7.72,74
SQuAD,retrieval,True,8.27,58
SQuAD,retrieval,True,9.77,36
SQuAD,retrieval,True,6.84,31
SQuAD,retrieval,True,9.89,51
SQuAD,retrieval,True,9.33,60
SQuAD,retrieval,True,7.15,41
SQuAD,retrieval,True,7.55,64
SQuAD,retrieval,True,8.88,48
SQuAD,retrieval,True,8.95,64
SQuAD,retrieval,True,7.83,55
SQuAD,retrieval,True,10.23,45
SQuAD,retrieval,True,9.69,48
SQuAD,retrieval,True,9.04,36
SQuAD,retrieval,True,14.04,38
SQuAD,retrieval,True,8.74,61
SQuAD,retrieval,True,8.46,71
SQuAD,retrieval,True,6.98,58
SQuAD,retrieval,True,11.19,63
SQuAD,retrieval,True,13.5,49
SQuAD,retrieval,True,7.24,58
SQuAD,retrieval,True,28.03,53
SQuAD,retrieval,True,7.96,54
SQuAD,retrieval,True,7.34,54
SQuAD,retrieval,True,8.59,45
SQuAD,retrieval,True,30.38,68
SQuAD,retrieval,True,10.47,55
SQuAD,retrieval,True,10.64,63
SQuAD,retrieval,True,8.51,69
SQuAD,retrieval,True,13.79,67
SQuAD,retrieval,True,7.62,65
SQuAD,retrieval,True,18.17,68
SQuAD,retrieval,True,14.72,47
SQuAD,retrieval,True,23.18,50
SQuAD,retrieval,True,6.97,59
SQuAD,retrieval,True,13.75,38
SQuAD,retrieval,True,11.69,48
SQuAD,retrieval,True,12.13,45
SQuAD,retrieval,True,10.98,57
SQuAD,retrieval,True,12.97,88
SQuAD,retrieval,True,28.34,57
SQuAD,retrieval,False,3.97,67
SQuAD,retrieval,False,3.35,73
SQuAD,retrieval,False,6.06,68
SQuAD,retrieval,False,5.39,66
SQuAD,retrieval,False,3.24,74
SQuAD,retrieval,False,3.31,46
SQuAD,retrieval,False,3.38,76
SQuAD,retrieval,False,3.27,48
SQuAD,retrieval,False,3.47,52
SQuAD,retrieval,False,4.89,57
SQuAD,retrieval,False,3.29,48
SQuAD,retrieval,False,3.13,53
SQuAD,retrieval,False,3.12,45
SQuAD,retrieval,False,3.09,39
SQuAD,retrieval,False,2.87,31
SQuAD,retrieval,False,3.29,49
SQuAD,retrieval,False,4.76,53
SQuAD,retrieval,False,3.29,64
SQuAD,retrieval,False,3.18,96
SQuAD,retrieval,False,2.97,53
SQuAD,retrieval,False,3.14,63
SQuAD,compression,False,2.91,694
SQuAD,compression,False,5.67,694
SQuAD,compression,False,3.92,694
SQuAD,compression,False,3.43,694
SQuAD,compression,False,3.42,694
SQuAD,compression,False,3.61,694
SQuAD,compression,False,3.03,694
SQuAD,compression,False,2.84,694
SQuAD,compression,False,5.0,694
SQuAD,compression,False,3.52,694
SQuAD,compression,False,3.07,694
SQuAD,compression,False,2.94,694
SQuAD,compression,False,3.33,694
SQuAD,compression,False,3.5,694
SQuAD,compression,False,4.92,694
SQuAD,compression,False,2.93,1016
SQuAD,compression,False,3.62,1016
SQuAD,compression,False,2.67,1016
SQuAD,compression,False,6.14,1016
SQuAD,compression,False,3.67,1016
SQuAD,compression,False,3.06,1016
SQuAD,compression,False,2.95,1016
SQuAD,compression,False,3.72,1016
SQuAD,compression,False,3.23,1016
SQuAD,compression,False,3.5,1016
SQuAD,compression,False,3.91,1016
SQuAD,compression,False,3.63,1016
SQuAD,compression,False,4.07,1062
SQuAD,compression,False,4.8,1062
SQuAD,compression,False,3.64,1062
SQuAD,compression,False,4.12,1062
SQuAD,compression,False,3.24,1062
SQuAD,compression,False,2.91,1062
SQuAD,compression,False,4.41,1062
SQuAD,compression,False,5.01,1062
SQuAD,compression,False,5.34,1062
SQuAD,compression,False,4.47,1062
SQuAD,compression,False,3.48,1062
SQuAD,compression,False,3.29,1062
SQuAD,compression,False,3.34,598
SQuAD,compression,False,2.9,598
SQuAD,compression,False,18.36,598
SQuAD,compression,False,3.0,598
SQuAD,compression,False,3.37,598
SQuAD,compression,False,4.29,598
SQuAD,compression,False,3.93,598
SQuAD,compression,False,5.07,598
SQuAD,compression,False,3.13,598
SQuAD,compression,False,4.54,598
SQuAD,compression,False,3.37,598
SQuAD,compression,False,4.8,598
SQuAD,compression,False,3.3,598
SQuAD,compression,False,3.04,773
SQuAD,compression,False,4.36,773
SQuAD,compression,False,6.73,773
SQuAD,compression,False,3.37,773
SQuAD,compression,False,6.1,773
SQuAD,compression,False,5.17,773
SQuAD,compression,False,3.7,773
SQuAD,compression,False,3.86,773
SQuAD,compression,False,3.97,773
SQuAD,compression,False,3.43,773
SQuAD,compression,False,3.42,773
SQuAD,compression,False,5.08,1371
SQuAD,compression,False,3.76,1371
SQuAD,compression,False,3.03,1371
SQuAD,compression,False,3.61,1371
SQuAD,compression,False,21.59,1371
SQuAD,compression,False,3.23,1371
SQuAD,compression,False,3.03,1371
SQuAD,compression,False,4.53,1371
SQuAD,compression,False,3.32,1371
SQuAD,compression,False,3.23,1371
SQuAD,compression,False,3.09,1371
SQuAD,compression,False,3.61,1371
SQuAD,compression,False,3.84,1371
SQuAD,compression,False,15.33,1351
SQuAD,compression,False,3.46,1351
SQuAD,compression,False,4.83,1351
SQuAD,compression,False,4.27,1351
SQuAD,compression,False,4.38,1351
SQuAD,compression,False,3.43,1351
SQuAD,compression,False,3.54,1351
SQuAD,compression,False,4.3,1351
SQuAD,compression,False,4.11,1351
SQuAD,compression,False,3.82,1351
SQuAD,compression,False,3.69,1351
SQuAD,compression,False,3.39,1351
SQuAD,compression,False,3.12,1351
SQuAD,compression,False,3.76,832
SQuAD,compression,False,6.57,832
SQuAD,compression,False,3.54,832
SQuAD,compression,False,3.44,832
SQuAD,compression,False,3.04,832
SQuAD,compression,False,3.43,832
SQuAD,compression,False,3.25,832
SQuAD,compression,False,3.77,832
SQuAD,compression,False,4.63,832
SQuAD,compression,False,3.07,832
SQuAD,compression,False,2.97,1144
SQuAD,contradiction_detection,False,3.7,5
SQuAD,contradiction_detection,False,2.9,5
SQuAD,contradiction_detection,False,28.9,5
SQuAD,contradiction_detection,False,3.36,5
SQuAD,contradiction_detection,False,9.23,5
SQuAD,contradiction_detection,False,3.51,5
SQuAD,contradiction_detection,False,3.48,5
SQuAD,contradiction_detection,False,4.27,5
SQuAD,contradiction_detection,False,3.72,5
SQuAD,contradiction_detection,False,3.89,5
SQuAD,contradiction_detection,False,4.56,5
SQuAD,contradiction_detection,False,3.66,5
SQuAD,contradiction_detection,False,3.3,5
SQuAD,contradiction_detection,False,3.3,5
SQuAD,contradiction_detection,False,4.02,5
SQuAD,contradiction_detection,False,3.82,5
SQuAD,contradiction_detection,False,3.39,5
SQuAD,contradiction_detection,False,4.98,5
SQuAD,contradiction_detection,False,2.8,5
SQuAD,contradiction_detection,False,3.56,5
SQuAD,contradiction_detection,False,3.24,5
SQuAD,contradiction_detection,False,3.55,5
SQuAD,contradiction_detection,False,3.5,5
SQuAD,contradiction_detection,False,7.12,5
SQuAD,contradiction_detection,False,3.13,5
SQuAD,contradiction_detection,False,3.22,5
SQuAD,contradiction_detection,False,3.0,5
SQuAD,contradiction_detection,False,2.77,5
SQuAD,contradiction_detection,False,3.47,5
SQuAD,contradiction_detection,False,4.49,5
SQuAD,contradiction_detection,False,3.28,5
SQuAD,contradiction_detection,False,2.74,5
SQuAD,contradiction_detection,False,3.2,5
SQuAD,contradiction_detection,False,3.29,5
SQuAD,contradiction_detection,False,3.11,5
SQuAD,contradiction_detection,False,3.49,5
SQuAD,contradiction_detection,False,4.33,5
SQuAD,contradiction_detection,False,2.95,5
SQuAD,contradiction_detection,False,3.76,5
SQuAD,contradiction_detection,False,3.46,5
SQuAD,contradiction_detection,False,2.86,5
SQuAD,contradiction_detection,False,3.76,5
SQuAD,contradiction_detection,False,4.68,5
SQuAD,contradiction_detection,False,3.8,5
SQuAD,contradiction_detection,False,3.41,5
SQuAD,contradiction_detection,False,3.26,5
SQuAD,contradiction_detection,False,4.09,5
SQuAD,contradiction_detection,False,3.4,5
SQuAD,contradiction_detection,False,4.07,5
SQuAD,contradiction_detection,False,5.33,5
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.49,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.3,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.46,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.33,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.25,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.58,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.31,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.45,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.34,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.38,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.5,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,ingestion,False,0.42,0
HotpotQA,retrieval,False,3.37,70
HotpotQA,retrieval,False,6.07,81
HotpotQA,retrieval,False,3.15,127
HotpotQA,retrieval,False,3.46,48
HotpotQA,retrieval,False,3.5,78
HotpotQA,retrieval,False,4.72,80
HotpotQA,retrieval,False,3.17,85
HotpotQA,retrieval,False,3.42,215
HotpotQA,retrieval,False,4.05,97
HotpotQA,retrieval,False,3.45,86
HotpotQA,retrieval,False,3.31,98
HotpotQA,retrieval,False,23.85,56
HotpotQA,retrieval,False,3.11,69
HotpotQA,retrieval,False,2.83,77
HotpotQA,retrieval,False,3.09,80
HotpotQA,retrieval,False,2.93,157
HotpotQA,retrieval,False,3.89,122
HotpotQA,retrieval,False,3.44,94
HotpotQA,retrieval,False,4.85,201
HotpotQA,retrieval,False,3.29,157
HotpotQA,retrieval,False,3.91,81
HotpotQA,retrieval,False,3.12,48
HotpotQA,retrieval,False,3.26,108
HotpotQA,retrieval,False,3.66,56
HotpotQA,retrieval,False,2.99,85
HotpotQA,retrieval,False,4.48,102
HotpotQA,retrieval,False,3.38,145
HotpotQA,retrieval,False,2.74,68
HotpotQA,retrieval,False,3.07,69
HotpotQA,retrieval,False,3.0,62
HotpotQA,retrieval,False,3.25,215
HotpotQA,retrieval,False,4.13,53
HotpotQA,retrieval,False,4.3,52
HotpotQA,retrieval,False,3.6,64
HotpotQA,retrieval,False,3.37,51
HotpotQA,retrieval,False,3.51,90
HotpotQA,retrieval,False,2.9,81
HotpotQA,retrieval,False,3.78,76
HotpotQA,retrieval,False,5.05,418
HotpotQA,retrieval,False,27.82,240
HotpotQA,retrieval,False,3.18,134
HotpotQA,retrieval,False,3.46,214
HotpotQA,retrieval,False,5.14,101
HotpotQA,retrieval,False,3.14,99
HotpotQA,retrieval,False,3.22,153
HotpotQA,retrieval,False,2.88,59
HotpotQA,retrieval,False,3.32,94
HotpotQA,retrieval,False,3.05,140
HotpotQA,retrieval,False,5.13,41
HotpotQA,retrieval,False,2.83,61
HotpotQA,retrieval,False,3.17,40
HotpotQA,retrieval,False,3.64,86
HotpotQA,retrieval,False,3.25,161
HotpotQA,retrieval,False,3.17,175
HotpotQA,retrieval,False,4.88,74
HotpotQA,retrieval,False,3.77,186
HotpotQA,retrieval,False,2.85,154
HotpotQA,retrieval,False,3.41,256
HotpotQA,retrieval,False,3.37,173
HotpotQA,retrieval,False,3.59,222
HotpotQA,retrieval,False,3.03,50
HotpotQA,retrieval,False,5.67,143
HotpotQA,retrieval,False,3.43,116
HotpotQA,retrieval,False,3.92,150
